,distance,complete_post_catalog_id,img_id,label,coord_x,coord_y,elevation
1967,2425.129119,105001000B95E100,1967,Damaged,-95.635768,29.769534,24.07842636
1968,6216.441002,105001000B95E100,1968,Damaged,-95.540174,29.755175,20.10667038
1969,2544.077163,105001000B95E100,1969,Damaged,-95.636288,29.7685,24.44645309
1970,2609.307545,105001000B95E100,1970,Damaged,-95.636181,29.767899,25.22714996
1971,5574.058959,105001000B95E100,1971,Damaged,-95.548274,29.756162,20.41353035
1972,5529.471593,105001000B95E100,1972,Damaged,-95.54894,29.756162,20.75969505
1973,2725.810452,105001000B95E100,1973,Damaged,-95.642999,29.767601,25.5356369
1974,5308.24573,105001000B95E100,1974,Damaged,-95.550131,29.757931,20.30115128
1975,5074.921334,105001000B95E100,1975,Damaged,-95.54998,29.76107,19.92730713
1976,2585.277003,105001000B95E100,1976,Damaged,-95.634357,29.767946,25.79132271
1977,2520.981613,105001000B95E100,1977,Damaged,-95.634003,29.768495,25.63815117
1978,2637.829555,105001000B95E100,1978,Damaged,-95.622985,29.767569,24.13939857
1979,6514.676467,105001000B95E100,1979,Damaged,-95.54056,29.750883,20.53260231
1980,5045.412402,105001000B95E100,1980,Damaged,-95.550238,29.761219,20.01837921
1981,6350.948359,105001000B95E100,1981,Damaged,-95.541322,29.752313,18.83931923
1982,4660.710403,105001000B95E100,1982,Damaged,-95.552512,29.76419,20.80192566
1983,3608.833694,105001000B95E100,1983,Damaged,-95.612884,29.758842,22.99999046
1984,3588.020956,105001000B95E100,1984,Damaged,-95.613259,29.759033,22.40644836
1985,3609.166225,105001000B95E100,1985,Damaged,-95.613232,29.758842,22.44103622
1986,4462.444784,105001000B95E100,1986,Damaged,-95.555227,29.764274,20.87198067
1987,3378.121968,105001000B95E100,1987,Damaged,-95.615619,29.760947,22.95304108
1988,3445.236642,105001000B95E100,1988,Damaged,-95.61556,29.760341,22.74514198
1989,3552.110608,105001000B95E100,1989,Damaged,-95.615582,29.759377,23.40514565
1990,3571.175655,105001000B95E100,1990,Damaged,-95.615582,29.759205,23.68617821
1991,3524.347227,105001000B95E100,1991,Damaged,-95.615179,29.759624,22.35555458
1992,3537.726774,105001000B95E100,1992,Damaged,-95.614681,29.759499,22.19836807
1993,3571.599912,105001000B95E100,1993,Damaged,-95.614402,29.759191,22.89094353
1994,3565.018111,105001000B95E100,1994,Damaged,-95.61401,29.759247,22.98068047
1995,4391.48279,105001000B95E100,1995,Damaged,-95.556332,29.764209,20.79047012
1996,3672.681344,105001000B95E100,1996,Damaged,-95.614858,29.758283,23.16950226
1997,3671.026341,105001000B95E100,1997,Damaged,-95.61533,29.758302,23.37022591
1998,3752.762728,105001000B95E100,1998,Damaged,-95.612245,29.757538,24.30080223
1999,3736.869149,105001000B95E100,1999,Damaged,-95.61394,29.757696,24.22178841
2000,7186.351354,105001000B95E100,2000,Damaged,-95.532307,29.749732,20.14313126
2001,4340.473339,105001000B95E100,2001,Damaged,-95.555259,29.765848,21.05828667
2002,3599.340332,105001000B95E100,2002,Damaged,-95.609445,29.758898,22.87804985
2003,3555.220879,105001000B95E100,2003,Damaged,-95.609209,29.759294,21.58166504
2004,3562.372185,105001000B95E100,2004,Damaged,-95.609617,29.759233,22.69545937
2005,3534.791309,105001000B95E100,2005,Damaged,-95.608361,29.759471,21.99257088
2006,3411.48482,105001000B95E100,2006,Damaged,-95.608426,29.760584,22.58095741
2007,7555.280156,105001000B95E100,2007,Damaged,-95.636095,29.862238,33.20297623
2008,2849.364539,105001000B95E100,2008,Damaged,-95.613393,29.81902,29.0371933
2009,3576.098586,105001000B95E100,2009,Damaged,-95.607278,29.759089,23.66078949
2010,187237.9586,1.04E+12,2010,Damaged,-96.864747,28.490613,1.969392657
2011,7154.649422,105001000B95E100,2011,Damaged,-95.535234,29.747376,19.62439156
2012,6638.975057,105001000B95E100,2012,Damaged,-95.538653,29.750985,20.63661766
2013,3641.729286,105001000B95E100,2013,Damaged,-95.608914,29.758511,23.02255058
2014,3738.002412,105001000B95E100,2014,Damaged,-95.610834,29.757659,23.4108696
2015,4942.649371,105001000B95E100,2015,Damaged,-95.637259,29.838617,31.72729874
2016,4120.616977,105001000B95E100,2016,Damaged,-95.63801,29.831139,29.34648705
2017,4622.285639,105001000B95E100,2017,Damaged,-95.555337,29.762148,21.0508976
2018,4607.119263,105001000B95E100,2018,Damaged,-95.556442,29.76144,20.27980232
2019,7091.058899,105001000B95E100,2019,Damaged,-95.53487,29.74854,20.20330048
2020,3799.326798,105001000B95E100,2020,Damaged,-95.614986,29.827923,29.27091217
2021,7078.565164,105001000B95E100,2021,Damaged,-95.535396,29.748219,19.9756546
2022,2358.14544,105001000B95E100,2022,Damaged,-95.639502,29.770479,24.53066063
2023,2138.386847,105001000B95E100,2023,Damaged,-95.635323,29.772095,24.29994583
2024,2575.804882,105001000B95E100,2024,Damaged,-95.635827,29.768174,24.74512672
2025,5357.244379,105001000B95E100,2025,Damaged,-95.642903,29.84186,33.36515045
2026,4341.241756,105001000B95E100,2026,Damaged,-95.566017,29.75833,21.91714859
2027,4134.76218,105001000B95E100,2027,Damaged,-95.566548,29.760216,20.23649979
2028,5229.516183,105001000B95E100,2028,Damaged,-95.642361,29.840766,32.80995178
2029,3611.318116,105001000B95E100,2029,Damaged,-95.563743,29.767797,21.30658531
2030,3782.25534,105001000B95E100,2030,Damaged,-95.564896,29.764998,21.15690804
2031,5272.04104,105001000B95E100,2031,Damaged,-95.644764,29.840799,33.09430313
2032,4639.80031,105001000B95E100,2032,Damaged,-95.565111,29.755684,22.30515099
2033,34614.79949,105001000B95E200,2033,Damaged,-95.357773,30.032662,22.85004616
2034,3597.942148,105001000B95E100,2034,Damaged,-95.574332,29.762237,21.76636124
2035,6546.30899,105001000B95E100,2035,Damaged,-95.633805,29.853148,32.71934509
2036,3555.772158,105001000B95E100,2036,Damaged,-95.576446,29.761953,21.05678177
2037,2005.106703,105001000B95E100,2037,Damaged,-95.631224,29.77291,24.97306633
2038,4089.464814,105001000B95E100,2038,Damaged,-95.557244,29.76731,21.02368546
2039,3886.419806,105001000B95E100,2039,Damaged,-95.55925,29.768121,21.1485939
2040,187433.9894,1.04E+12,2040,Damaged,-96.862706,28.486855,1.964938521
2041,4038.822489,105001000B95E100,2041,Damaged,-95.558746,29.766602,21.10403633
2042,5596.390794,105001000B95E100,2042,Damaged,-95.633129,29.844568,33.36203766
2043,5701.395951,105001000B95E100,2043,Damaged,-95.633864,29.845526,33.43553925
2044,6079.91577,105001000B95E100,2044,Damaged,-95.632201,29.848928,33.7395134
2045,6736.343367,105001000B95E100,2045,Damaged,-95.63433,29.854865,32.8885498
2046,7368.385078,105001000B95E100,2046,Damaged,-95.631423,29.860564,33.36190033
2047,7323.254769,105001000B95E100,2047,Damaged,-95.632566,29.86014,32.57648849
2048,18137.8578,105001000B95E100,2048,Damaged,-95.643616,29.957525,40.81955338
2049,4640.613549,105001000B95E100,2049,Damaged,-95.554928,29.762262,20.71949577
2050,172772.2326,1.04E+12,2050,Damaged,-96.862459,28.66246,16.79054642
2051,4411.119116,105001000B95E100,2051,Damaged,-95.555213,29.764956,20.83587265
2052,3553.491367,105001000B95E100,2052,Damaged,-95.614707,29.759357,23.13487244
2053,3594.918092,105001000B95E100,2053,Damaged,-95.614793,29.758984,22.99845695
2054,3595.666289,105001000B95E100,2054,Damaged,-95.615576,29.758984,23.73899269
2055,3659.225328,105001000B95E100,2055,Damaged,-95.609708,29.75836,23.48950195
2056,18945.67418,105001000B95E100,2056,Damaged,-95.628574,29.965007,39.12126923
2057,18932.15879,105001000B95E100,2057,Damaged,-95.668003,29.962365,42.16357803
2058,3490.220829,105001000B95E100,2058,Damaged,-95.606725,29.759859,22.7587986
2059,3459.656745,105001000B95E100,2059,Damaged,-95.607219,29.760139,23.05692101
2060,3593.678723,105001000B95E100,2060,Damaged,-95.609204,29.758947,23.08016396
2061,7972.420892,105001000B95E100,2061,Damaged,-95.627013,29.866016,33.54817963
2062,3533.784173,105001000B95E100,2062,Damaged,-95.610207,29.759496,23.4051075
2063,7013.789102,105001000B95E100,2063,Damaged,-95.626611,29.857368,32.83717728
2064,7003.923448,105001000B95E100,2064,Damaged,-95.627437,29.857279,32.80609512
2065,3645.353676,105001000B95E100,2065,Damaged,-95.610271,29.75849,23.50959778
2066,3682.704991,105001000B95E100,2066,Damaged,-95.609456,29.758146,23.25899696
2067,18862.33188,105001000B95E100,2067,Damaged,-95.622931,29.964245,37.98535538
2068,14903.47631,105001000B95E200,2068,Damaged,-95.438561,29.758986,11.94294834
2069,3652.823554,105001000B95E100,2069,Damaged,-95.627539,29.827048,32.24568176
2070,2056.652074,105001000B95E100,2070,Damaged,-95.63035,29.772402,24.97364426
2071,3593.375557,105001000B95E100,2071,Damaged,-95.602911,29.758928,22.97465897
2072,1746.908176,105001000B95E100,2072,Damaged,-95.633263,29.775447,23.81502342
2073,5684.778442,105001000B95E100,2073,Damaged,-95.599558,29.844659,33.29401398
2074,18425.39818,105001000B95E100,2074,Damaged,-95.638236,29.960281,39.13702011
2075,5675.196525,105001000B95E100,2075,Damaged,-95.598625,29.844584,33.25449753
2076,3599.269638,105001000B95E100,2076,Damaged,-95.612851,29.758928,23.17840767
2077,3586.896278,105001000B95E100,2077,Damaged,-95.612894,29.75904,23.03004456
2078,18295.96241,105001000B95E100,2078,Damaged,-95.632018,29.959142,39.49900818
2079,3514.636961,105001000B95E100,2079,Damaged,-95.612905,29.759692,23.01164246
2080,5677.909757,105001000B95E100,2080,Damaged,-95.597466,29.844608,33.17881393
2081,5808.649791,105001000B95E100,2081,Damaged,-95.598475,29.845789,33.21810532
2082,5764.205081,105001000B95E100,2082,Damaged,-95.598249,29.845389,33.18940735
2083,5786.993109,105001000B95E100,2083,Damaged,-95.598405,29.845594,33.2556076
2084,5734.404941,105001000B95E100,2084,Damaged,-95.597638,29.845119,33.18333435
2085,1395.453007,105001000B95E100,2085,Damaged,-95.631477,29.77846,24.03063965
2086,3280.030383,105001000B95E100,2086,Damaged,-95.611564,29.761797,22.98443413
2087,3862.537072,105001000B95E100,2087,Damaged,-95.638236,29.828784,29.61700249
2088,6124.126401,105001000B95E100,2088,Damaged,-95.59885,29.848632,33.38275528
2089,6151.008449,105001000B95E100,2089,Damaged,-95.598898,29.848874,33.65805817
2090,6213.037553,105001000B95E100,2090,Damaged,-95.598952,29.849433,33.36164093
2091,6002.340138,105001000B95E100,2091,Damaged,-95.59988,29.84752,33.33066177
2092,2137.214061,105001000B95E100,2092,Damaged,-95.625683,29.771974,23.93643379
2093,2004.273415,105001000B95E100,2093,Damaged,-95.629181,29.772868,24.80328751
2094,2509.324638,105001000B95E100,2094,Damaged,-95.624916,29.768672,24.28066826
2095,4619.54101,105001000B95E100,2095,Damaged,-95.646277,29.834475,32.9094429
2096,172283.2104,1.04E+12,2096,Damaged,-96.990492,28.787072,22.11524963
2097,3595.855477,105001000B95E100,2097,Damaged,-95.61357,29.758965,22.73727608
2098,2865.522265,105001000B95E100,2098,Damaged,-95.618044,29.765583,22.73814392
2099,4605.166353,105001000B95E100,2099,Damaged,-95.655439,29.831674,32.39823914
2100,2724.242594,105001000B95E100,2100,Damaged,-95.615952,29.766849,23.48856926
2101,2725.014675,105001000B95E100,2101,Damaged,-95.615716,29.76684,23.76238632
2102,2689.071256,105001000B95E100,2102,Damaged,-95.617518,29.767175,23.21176529
2103,2688.067674,105001000B95E100,2103,Damaged,-95.617357,29.767185,23.26236153
2104,2686.699164,105001000B95E100,2104,Damaged,-95.616682,29.767194,23.48149109
2105,1114.102548,105001000B95E100,2105,Damaged,-95.611516,29.781337,24.13817787
2106,863.1772985,105001000B95E100,2106,Damaged,-95.608758,29.783577,25.21917725
2107,187510.0742,1.04E+12,2107,Damaged,-96.874006,28.494167,1.994084477
2108,14681.31087,105001000B95E200,2108,Damaged,-95.442842,29.753277,9.830004692
2109,2256.520347,105001000B95E100,2109,Damaged,-95.618023,29.771077,23.34823227
2110,2579.659429,105001000B95E100,2110,Damaged,-95.622979,29.768095,24.13866615
2111,1193.458008,105001000B95E100,2111,Damaged,-95.612551,29.78063,24.03780556
2112,1206.328297,105001000B95E100,2112,Damaged,-95.613028,29.780518,24.11699486
2113,24391.48026,105001000B95E100,2113,Damaged,-95.517268,30.004493,34.02875137
2114,2067.523471,105001000B95E100,2114,Damaged,-95.619096,29.772782,23.40650749
2115,852.8432674,105001000B95E100,2115,Damaged,-95.622266,29.78374,24.26501846
2116,957.1519848,105001000B95E100,2116,Damaged,-95.622191,29.782799,24.24278831
2117,986.0835166,105001000B95E100,2117,Damaged,-95.621665,29.782538,24.26879692
2118,1066.799061,105001000B95E100,2118,Damaged,-95.611776,29.781766,24.24308014
2119,845.2133147,105001000B95E100,2119,Damaged,-95.622625,29.783809,24.27924156
2120,5314.997129,105001000B95E100,2120,Damaged,-95.667177,29.833316,33.14396667
2121,2461.485902,105001000B95E100,2121,Damaged,-95.626332,29.768926,24.86567879
2122,5090.5135,105001000B95E100,2122,Damaged,-95.668577,29.829933,32.00933838
2123,5265.390219,105001000B95E100,2123,Damaged,-95.670283,29.830771,33.11939621
2124,2213.020774,105001000B95E100,2124,Damaged,-95.625785,29.771264,23.67953873
2125,1355.542427,105001000B95E100,2125,Damaged,-95.619479,29.779205,24.64162827
2126,4350.488912,105001000B95E100,2126,Damaged,-95.666565,29.822701,32.18476105
2127,7676.915909,105001000B95E100,2127,Damaged,-95.622293,29.863308,33.15719223
2128,7684.43349,105001000B95E100,2128,Damaged,-95.620796,29.863318,34.01319885
2129,7723.533906,105001000B95E100,2129,Damaged,-95.622234,29.863727,33.03456116
2130,2086.034926,105001000B95E100,2130,Damaged,-95.627909,29.772186,23.96004486
2131,2116.418549,105001000B95E100,2131,Damaged,-95.627984,29.771906,24.11859322
2132,3837.942296,105001000B95E100,2132,Damaged,-95.630154,29.828718,30.23980904
2133,1777.391869,105001000B95E100,2133,Damaged,-95.624927,29.775277,23.49822998
2134,4146.41131,105001000B95E100,2134,Damaged,-95.556326,29.767429,21.23839378
2135,1155.351381,105001000B95E100,2135,Damaged,-95.622588,29.781011,24.2930088
2136,1179.072123,105001000B95E100,2136,Damaged,-95.622582,29.780797,24.26176643
2137,4278.709088,105001000B95E100,2137,Damaged,-95.670127,29.818685,33.0514946
2138,7806.596775,105001000B95E100,2138,Damaged,-95.625179,29.86452,33.3783989
2139,1449.508254,105001000B95E100,2139,Damaged,-95.6245,29.778246,22.80466461
2140,1618.181693,105001000B95E100,2140,Damaged,-95.625045,29.776711,23.39783859
2141,4630.726653,105001000B95E100,2141,Damaged,-95.552952,29.764169,20.82802391
2142,1120.762671,105001000B95E100,2142,Damaged,-95.617261,29.781328,24.18911362
2143,1426.9662,105001000B95E100,2143,Damaged,-95.628263,29.778127,23.55063629
2144,3883.599889,105001000B95E100,2144,Damaged,-95.66847,29.814961,33.62282944
2145,2975.691842,105001000B95E100,2145,Damaged,-95.61435,29.82034,28.9331131
2146,7788.520455,105001000B95E100,2146,Damaged,-95.626753,29.864357,33.22859955
2147,4175.841174,105001000B95E100,2147,Damaged,-95.556691,29.766684,21.02042007
2148,7747.284197,105001000B95E100,2148,Damaged,-95.627392,29.863985,33.83781815
2149,1350.926529,105001000B95E100,2149,Damaged,-95.626407,29.779086,20.66977692
2150,7772.558032,105001000B95E100,2150,Damaged,-95.627772,29.864213,33.8445816
2151,195.0371994,105001000B95E100,2151,Damaged,-95.623105,29.789738,24.74925613
2152,8031.725745,105001000B95E100,2152,Damaged,-95.626072,29.866551,33.28489685
2153,8029.619591,105001000B95E100,2153,Damaged,-95.625924,29.866532,33.30303955
2154,3528.667311,105001000B95E100,2154,Damaged,-95.669197,29.808626,31.49914169
2155,8108.766635,105001000B95E100,2155,Damaged,-95.625761,29.867246,33.47913361
2156,1699.616992,105001000B95E100,2156,Damaged,-95.617277,29.776104,24.28979301
2157,8115.591639,105001000B95E100,2157,Damaged,-95.624734,29.867307,33.47333908
2158,1209.776333,105001000B95E100,2158,Damaged,-95.622191,29.78052,24.29138374
2159,8321.488215,105001000B95E100,2159,Damaged,-95.626029,29.869165,33.80817413
2160,1174.637279,105001000B95E100,2160,Damaged,-95.622159,29.780837,24.24534225
2161,1035.300378,105001000B95E100,2161,Damaged,-95.620388,29.782094,24.2010479
2162,362.877537,105001000B95E100,2162,Damaged,-95.629427,29.787676,24.95672989
2163,3898.582921,105001000B95E100,2163,Damaged,-95.557603,29.769555,21.02305412
2164,3486.863792,105001000B95E100,2164,Damaged,-95.631346,29.825546,30.18561554
2165,888.2040361,105001000B95E100,2165,Damaged,-95.622212,29.783421,24.25393105
2166,4017.856811,105001000B95E100,2166,Damaged,-95.56146,29.764672,21.22638893
2167,922.3454623,105001000B95E100,2167,Damaged,-95.622223,29.783113,24.28043556
2168,4026.729052,105001000B95E100,2168,Damaged,-95.556233,29.769182,21.15711975
2169,3791.163783,105001000B95E100,2169,Damaged,-95.626449,29.828296,30.01633453
2170,3787.312408,105001000B95E100,2170,Damaged,-95.564555,29.765166,21.0963707
2171,5346.237911,105001000B95E100,2171,Damaged,-95.602114,29.841584,33.4096756
2172,4468.565719,105001000B95E100,2172,Damaged,-95.627201,29.834407,29.37741852
2173,4411.367297,105001000B95E100,2173,Damaged,-95.627024,29.833891,29.37780952
2174,1545.537125,105001000B95E100,2174,Damaged,-95.621126,29.777491,24.22630882
2175,25221.36591,105001000B95E100,2175,Damaged,-95.509337,30.010221,30.77617836
2176,4564.100114,105001000B95E100,2176,Damaged,-95.559856,29.75948,22.12682533
2177,4709.709732,105001000B95E100,2177,Damaged,-95.559111,29.758325,22.25683403
2178,4668.358767,105001000B95E100,2178,Damaged,-95.55954,29.758511,22.0873642
2179,4456.024358,105001000B95E100,2179,Damaged,-95.560929,29.759997,21.97978592
2180,4817.586642,105001000B95E100,2180,Damaged,-95.637998,29.837446,31.72267532
2181,1559.942197,105001000B95E100,2181,Damaged,-95.625707,29.777221,23.13813019
2182,4068.797288,105001000B95E100,2182,Damaged,-95.558086,29.766803,21.34179688
2183,1752.721503,105001000B95E100,2183,Damaged,-95.624784,29.775503,23.29398346
2184,3966.792653,105001000B95E100,2184,Damaged,-95.559942,29.766488,21.06559181
2185,3962.622763,105001000B95E100,2185,Damaged,-95.559687,29.766756,21.10031891
2186,1791.89503,105001000B95E100,2186,Damaged,-95.624677,29.775152,24.1892395
2187,6071.489283,105001000B95E100,2187,Damaged,-95.616088,29.848568,33.04522324
2188,4214.975878,105001000B95E100,2188,Damaged,-95.669106,29.818782,33.57014847
2189,7676.450952,105001000B95E100,2189,Damaged,-95.625444,29.863346,33.58587265
2190,7683.101961,105001000B95E100,2190,Damaged,-95.625898,29.863406,33.51145172
2191,1743.924897,105001000B95E100,2191,Damaged,-95.626598,29.775436,23.88492012
2192,4059.865265,105001000B95E100,2192,Damaged,-95.558617,29.766446,21.16345978
2193,1712.719358,105001000B95E100,2193,Damaged,-95.626008,29.77582,23.93906021
2194,7565.268268,105001000B95E100,2194,Damaged,-95.62557,29.862343,33.147995
2195,4075.815332,105001000B95E100,2195,Damaged,-95.668172,29.817819,33.62499619
2196,7513.501261,105001000B95E100,2196,Damaged,-95.626509,29.861876,33.85633469
2197,7516.494214,105001000B95E100,2197,Damaged,-95.626818,29.861903,33.94786835
2198,4405.97637,105001000B95E100,2198,Damaged,-95.554921,29.765296,20.89968681
2199,6863.891356,105001000B95E100,2199,Damaged,-95.61626,29.855733,32.91092682
2200,18751.13801,105001000B95E100,2200,Damaged,-95.665777,29.961036,41.49514008
2201,6897.793884,105001000B95E100,2201,Damaged,-95.616281,29.85604,33.0281601
2202,6917.069235,105001000B95E100,2202,Damaged,-95.616356,29.856217,33.2003479
2203,1830.806514,105001000B95E100,2203,Damaged,-95.625393,29.774784,23.70877457
2204,7489.779336,105001000B95E100,2204,Damaged,-95.627311,29.861662,34.08688736
2205,6817.9449,105001000B95E100,2205,Damaged,-95.616185,29.855315,33.04611969
2206,6810.398936,105001000B95E100,2206,Damaged,-95.618196,29.855305,32.8652916
2207,4396.54919,105001000B95E100,2207,Damaged,-95.555436,29.764942,20.91114426
2208,4451.56026,105001000B95E100,2208,Damaged,-95.555651,29.764037,20.95755959
2209,7012.413767,105001000B95E100,2209,Damaged,-95.622193,29.857306,32.99162292
2210,4490.000246,105001000B95E100,2210,Damaged,-95.554714,29.764381,20.7641716
2211,7010.4636,105001000B95E100,2211,Damaged,-95.626828,29.857338,32.81880951
2212,4324.891065,105001000B95E100,2212,Damaged,-95.566294,29.758362,22.29393005
2213,4528.173983,105001000B95E100,2213,Damaged,-95.555305,29.763361,20.84088135
2214,4242.117839,105001000B95E100,2214,Damaged,-95.566385,29.759177,21.53359604
2215,1399.159371,105001000B95E100,2215,Damaged,-95.628749,29.778346,23.78451347
2216,1495.205129,105001000B95E100,2216,Damaged,-95.627907,29.77754,24.11116791
2217,4617.095946,105001000B95E100,2217,Damaged,-95.554688,29.762765,20.83520699
2218,4629.114593,105001000B95E100,2218,Damaged,-95.554983,29.76236,20.88806915
2219,4265.265252,105001000B95E100,2219,Damaged,-95.557067,29.765178,20.83321953
2220,4255.355377,105001000B95E100,2220,Damaged,-95.5569,29.765453,20.916605
2221,4310.029857,105001000B95E100,2221,Damaged,-95.668215,29.820811,33.49624252
2222,1467.209963,105001000B95E100,2222,Damaged,-95.629425,29.77771,23.36624146
2223,4379.520939,105001000B95E100,2223,Damaged,-95.668231,29.821686,33.40277863
2224,6345.515806,105001000B95E100,2224,Damaged,-95.631693,29.851333,32.3787117
2225,5667.959981,105001000B95E100,2225,Damaged,-95.630258,29.845227,32.58329391
2226,9072.18961,105001000B95E100,2226,Damaged,-95.505204,29.754006,17.46187592
2227,4972.342289,105001000B95E100,2227,Damaged,-95.633573,29.838945,31.82427025
2228,4965.897306,105001000B95E100,2228,Damaged,-95.633815,29.83889,31.93218231
2229,1648.531181,105001000B95E100,2229,Damaged,-95.63031,29.776085,23.56149864
2230,4915.539927,105001000B95E100,2230,Damaged,-95.554967,29.758863,21.92065048
2231,4665.311063,105001000B95E100,2231,Damaged,-95.563043,29.756472,22.26164246
2232,7449.480745,105001000B95E100,2232,Damaged,-95.631782,29.861292,33.59013748
2233,7451.380704,105001000B95E100,2233,Damaged,-95.632206,29.861303,33.35583878
2234,4747.460662,105001000B95E100,2234,Damaged,-95.563059,29.755596,22.28181839
2235,4718.191109,105001000B95E100,2235,Damaged,-95.563724,29.755559,22.14488602
2236,3610.068341,105001000B95E100,2236,Damaged,-95.560216,29.770896,22.07748985
2237,4671.202448,105001000B95E100,2237,Damaged,-95.564636,29.755591,22.31752586
2238,4655.220223,105001000B95E100,2238,Damaged,-95.564888,29.755633,22.37308884
2239,4613.050397,105001000B95E100,2239,Damaged,-95.565548,29.75575,22.11735535
2240,7404.868154,105001000B95E100,2240,Damaged,-95.63057,29.860896,33.35193634
2241,4624.122186,105001000B95E100,2241,Damaged,-95.563992,29.756406,22.08769035
2242,5331.886033,105001000B95E100,2242,Damaged,-95.665916,29.834219,32.78731537
2243,3742.734301,105001000B95E100,2243,Damaged,-95.561047,29.768372,20.90032387
2244,1667.702048,105001000B95E100,2244,Damaged,-95.631782,29.776018,23.31824875
2245,3641.761229,105001000B95E100,2245,Damaged,-95.561616,29.769164,21.31001854
2246,3643.654922,105001000B95E100,2246,Damaged,-95.561101,29.769601,21.51593208
2247,3552.76233,105001000B95E100,2247,Damaged,-95.562088,29.76989,21.87259865
2248,1694.291871,105001000B95E100,2248,Damaged,-95.631426,29.775741,23.81197357
2249,3669.008107,105001000B95E100,2249,Damaged,-95.56028,29.770034,21.53247833
2250,3758.821935,105001000B95E100,2250,Damaged,-95.560178,29.76894,21.04193306
2251,3934.054837,105001000B95E100,2251,Damaged,-95.558284,29.768395,21.01225853
2252,3801.505146,105001000B95E100,2252,Damaged,-95.558735,29.76975,21.18207359
2253,1672.969825,105001000B95E100,2253,Damaged,-95.633665,29.776157,24.1564045
2254,4802.288585,105001000B95E100,2254,Damaged,-95.64242,29.836858,32.11338806
2255,4288.887108,105001000B95E100,2255,Damaged,-95.55641,29.765459,21.02838898
2256,4843.067545,105001000B95E100,2256,Damaged,-95.643198,29.837116,32.45066071
2257,3821.029612,105001000B95E100,2257,Damaged,-95.557684,29.770565,21.67926407
2258,1782.727857,105001000B95E100,2258,Damaged,-95.633325,29.775128,23.82545471
2259,4118.523589,105001000B95E100,2259,Damaged,-95.666619,29.819762,32.5657959
2260,5134.310425,105001000B95E100,2260,Damaged,-95.66141,29.83445,33.04553223
2261,1723.765145,105001000B95E100,2261,Damaged,-95.634271,29.775755,24.1143055
2262,1686.578612,105001000B95E100,2262,Damaged,-95.633958,29.776062,24.07778931
2263,4840.393417,105001000B95E100,2263,Damaged,-95.643431,29.837055,32.63077164
2264,3840.466109,105001000B95E100,2264,Damaged,-95.664924,29.817686,32.48291016
2265,4316.943451,105001000B95E100,2265,Damaged,-95.554749,29.766663,21.02080536
2266,4149.067889,105001000B95E100,2266,Damaged,-95.555565,29.768158,21.28035545
2267,4978.341491,105001000B95E100,2267,Damaged,-95.642326,29.838479,32.31221771
2268,4947.141557,105001000B95E100,2268,Damaged,-95.641385,29.838314,32.42035294
2269,4126.151404,105001000B95E100,2269,Damaged,-95.556638,29.767399,21.15667725
2270,4926.804627,105001000B95E100,2270,Damaged,-95.64135,29.838133,32.39648056
2271,1639.052718,105001000B95E100,2271,Damaged,-95.634408,29.776537,24.15704918
2272,7261.317287,105001000B95E100,2272,Damaged,-95.629245,29.859601,33.29459
2273,4826.380508,105001000B95E100,2273,Damaged,-95.640832,29.837279,32.07117844
2274,7214.649405,105001000B95E100,2274,Damaged,-95.629178,29.85918,33.16126633
2275,7318.51593,105001000B95E100,2275,Damaged,-95.628835,29.860117,33.62358475
2276,4868.85301,105001000B95E100,2276,Damaged,-95.63885,29.837851,31.79957199
2277,4892.046886,105001000B95E100,2277,Damaged,-95.636994,29.838172,31.82214355
2278,7296.900163,105001000B95E100,2278,Damaged,-95.627864,29.859922,33.4776001
2279,4169.102872,105001000B95E100,2279,Damaged,-95.667308,29.819801,32.74721146
2280,8708.972099,105001000B95E100,2280,Damaged,-95.518829,29.742367,15.83303261
2281,7227.286313,105001000B95E100,2281,Damaged,-95.628341,29.859294,33.42368698
2282,3879.210452,105001000B95E100,2282,Damaged,-95.667381,29.815969,32.21761703
2283,7395.889296,105001000B95E100,2283,Damaged,-95.626482,29.860815,33.50285721
2284,3930.713417,105001000B95E100,2284,Damaged,-95.557485,29.769229,21.00419044
2285,3802.772276,105001000B95E100,2285,Damaged,-95.559599,29.768898,21.25444031
2286,1325.583766,105001000B95E100,2286,Damaged,-95.633046,29.779249,24.23924255
2287,4990.222821,105001000B95E100,2287,Damaged,-95.643919,29.838351,32.78743744
2288,7326.718837,105001000B95E100,2288,Damaged,-95.626142,29.860191,33.28219604
2289,7316.964029,105001000B95E100,2289,Damaged,-95.626313,29.860103,33.29364014
2290,8629.806992,105001000B95E100,2290,Damaged,-95.519795,29.742469,18.86512566
2291,1331.392476,105001000B95E100,2291,Damaged,-95.631675,29.779063,24.20280647
2292,7288.143007,105001000B95E100,2292,Damaged,-95.626439,29.859843,33.17477417
2293,4112.744083,105001000B95E100,2293,Damaged,-95.665586,29.820569,32.41829681
2294,4092.423549,105001000B95E100,2294,Damaged,-95.555935,29.768568,21.22321701
2295,3616.301037,105001000B95E100,2295,Damaged,-95.559921,29.771108,22.2120533
2296,7324.169285,105001000B95E100,2296,Damaged,-95.625066,29.860168,33.30599976
2297,7263.645502,105001000B95E100,2297,Damaged,-95.625313,29.859622,33.23913574
2298,7192.479391,105001000B95E100,2298,Damaged,-95.626335,29.85898,33.07279587
